_id,id,name,description
6788ba25ae1bcc0ad82179a3,6463,Тип,Тип товара (ведро-туалеты для дачи)
6788ba25ae1bcc0ad82179a4,6365,Год экзамена,Год экзамена
6788ba25ae1bcc0ad82179a5,6380,"Толщина капельной ленты, мм","Толщина капельной ленты, мм"
6788ba25ae1bcc0ad82179a6,6366,Тип,Тип
6788ba25ae1bcc0ad82179a7,6391,Тип крепления,Тип крепления
6788ba25ae1bcc0ad82179a8,6425,Назначение,Назначение тренажёра
6788ba25ae1bcc0ad82179a9,6431,Тематика книги,Тематика книг бизнес-литературы
6788ba25ae1bcc0ad82179aa,6437,Уплотненная спинка,Уплотненная спинка (да/нет)
6788ba25ae1bcc0ad82179ab,6449,Прозрачное стекло,Прозрачное стекло (да/нет)
6788ba25ae1bcc0ad82179ac,6442,Регулировка высоты,Регулировка высоты (да/нет)
6788ba25ae1bcc0ad82179ad,1363,"Размер, мм",Размер механизма секрета двери
6788ba25ae1bcc0ad82179ae,6445,Особенности альбома,Особенности альбомов для монет
6788ba25ae1bcc0ad82179af,6490,Тип освещения,Для аквариумов и террариумов
6788ba25ae1bcc0ad82179b0,1441,Возраст животного,Возраст животного (для собак и кошек)
6788ba25ae1bcc0ad82179b1,6341,Текстура,Текстура
6788ba25ae1bcc0ad82179b2,6536,Декоративная фурнитура,Декоративная фурнитура 
6788ba25ae1bcc0ad82179b3,6533,Вентиляционная решётка,Вентиляционная решётка (да/нет)
6788ba25ae1bcc0ad82179b4,6565,Предмет/Направление,Предмет (для поступающего)
6788ba25ae1bcc0ad82179b5,6856,Тип,Тип огнетушителя
6788ba25ae1bcc0ad82179b6,6580,"Межосевое расстояние ручек, мм","Межосевое расстояние ручек, мм"
6788ba25ae1bcc0ad82179b7,6582,Применение,Применение косметики
6788ba25ae1bcc0ad82179b8,5731,Мобильные технологии печати,Мобильные технологии печати
6788ba25ae1bcc0ad82179b9,6273,Исполнение стекла,Исполнение стекла
6788ba25ae1bcc0ad82179ba,6251,"Размер сиденья кресла, см","Размер сиденья кресла, см"
6788ba25ae1bcc0ad82179bb,6432,Натуральный волос,Натуральный волос (да/нет)
6788ba25ae1bcc0ad82179bc,6262,"Ток утечки, мА","Ток утечки, мА"
6788ba25ae1bcc0ad82179bd,6314,Количество ступеней очистки,Количество ступеней очистки
6788ba25ae1bcc0ad82179be,6294,Прицельная планка,Прицельная планка
6788ba25ae1bcc0ad82179bf,6333,"Глубина врезного отверстия, мм","Глубина врезного отверстия, мм"
6788ba25ae1bcc0ad82179c0,6302,Тематика куклы,Тематика куклы
6788ba25ae1bcc0ad82179c1,6342,Тип головки,Тип головки
6788ba25ae1bcc0ad82179c2,6307,Марка,Марка
6788ba25ae1bcc0ad82179c3,6360,"Длина с поднятым бортом, см","Длина с поднятым бортом, см"
6788ba25ae1bcc0ad82179c4,6381,Мягкая накладка,Мягкая накладка (да/нет)
6788ba25ae1bcc0ad82179c5,6583,Ценовой диапазон,Ценовой диапазон
6788ba25ae1bcc0ad82179c6,6398,Наличие термокармана,Наличие термокармана
6788ba25ae1bcc0ad82179c7,6392,Особенности,Особенности
6788ba25ae1bcc0ad82179c8,6426,Вид,Вид фольги
6788ba25ae1bcc0ad82179c9,6390,тест свойтства23,тест свойтства2
6788ba25ae1bcc0ad82179ca,6443,Количество положений регулировки,Количество положений регулировки
6788ba25ae1bcc0ad82179cb,6433,Конструкция дверей,Конструкция дверей
6788ba25ae1bcc0ad82179cc,6438,Положение лицом от мамы,Положение лицом от мамы (да/нет)
6788ba25ae1bcc0ad82179cd,6436,Подходит для раковины,Подходит для раковины
6788ba25ae1bcc0ad82179ce,6450,Особенности,Особенности обложек
6788ba25ae1bcc0ad82179cf,6446,Аккумулятор в комплекте,Аккумулятор в комплекте (да/нет)
6788ba25ae1bcc0ad82179d0,6491,Эффект,Эффект (для декоративной штукатурки)
6788ba25ae1bcc0ad82179d1,6447,"Толщина, мм","Толщина, мм (значение справочника)"
6788ba25ae1bcc0ad82179d2,6451,"Диаметр рулона, мм","Диаметр рулона, мм"
6788ba25ae1bcc0ad82179d3,6448,Перфорированный,Перфорированный (да/нет)
6788ba25ae1bcc0ad82179d4,6458,"Минимальный расход, г/м²","Минимальный расход, г/кв.м"
6788ba25ae1bcc0ad82179d5,6840,Матовая поверхность,Матовая поверхность (да/нет)
6788ba25ae1bcc0ad82179d6,6497,Разборный,Разборный (да/нет)
6788ba25ae1bcc0ad82179d7,6465,Особенности,Особенности ёлочной игрушки
6788ba25ae1bcc0ad82179d8,6461,Готов к применению,Готов к применению (да/нет)
6788ba25ae1bcc0ad82179d9,6492,"Высота до горловины, см","Высота до горловины, см"
6788ba25ae1bcc0ad82179da,6462,Способ открывания,Способ открывания
6788ba25ae1bcc0ad82179db,7719,Способ крепления,Способ крепления
6788ba25ae1bcc0ad82179dc,6493,Вид,Вид инструмента для волос
6788ba25ae1bcc0ad82179dd,6469,"Высота стойки, см","Высота стойки, см"
6788ba25ae1bcc0ad82179de,5812,Тип,Тип
6788ba25ae1bcc0ad82179df,6475,Коллекция,Коллекция
6788ba25ae1bcc0ad82179e0,6480,"Размер в раскрытом виде, см","Размер в раскрытом виде (А х В), см"
6788ba25ae1bcc0ad82179e1,6482,Система Blowback,Система Blowback (блоубэк)
6788ba25ae1bcc0ad82179e2,3148,Жанр,Вид книг по литературному жанру
6788ba25ae1bcc0ad82179e3,6486,Основа,Основа (строительной химии)
6788ba25ae1bcc0ad82179e4,6488,Вид искусства,Вид искусства книг
6788ba25ae1bcc0ad82179e5,6496,Одинаковая секретность,Одинаковая секретность (да/нет) 
6788ba25ae1bcc0ad82179e6,6489,Форма раковины,Форма раковины
6788ba25ae1bcc0ad82179e7,6468,"Наклон уголка, градус","Наклон уголка, градус"
6788ba25ae1bcc0ad82179e8,6434,Дверь,Двери (да/нет)
6788ba25ae1bcc0ad82179e9,6253,"Дальность построения без приёмника, м","Дальность построения без приёмника, м"
6788ba25ae1bcc0ad82179ea,6274,Сифон в комплекте,Сифон в комплекте
6788ba25ae1bcc0ad82179eb,6295,"Размер стрел, дюйм","Размер стрел, дюйм"
6788ba25ae1bcc0ad82179ec,6265,Тип закрытие слива,Тип закрытие слива
6788ba25ae1bcc0ad82179ed,6646,Тип соединения,Тип соединения (шланга)
6788ba25ae1bcc0ad82179ee,6303,Поддержка USB-модема,Поддержка USB-модема
6788ba25ae1bcc0ad82179ef,6334,Тип эмали,Тип эмали
6788ba25ae1bcc0ad82179f0,614,Декоративные элементы,Декоративные элементы
6788ba25ae1bcc0ad82179f1,431,Символ года,Наличие символа года у товара
6788ba25ae1bcc0ad82179f2,6361,"Ширина с поднятым бортом, см","Ширина с поднятым бортом, см"
6788ba25ae1bcc0ad82179f3,6338,Насадки,Насадки
6788ba25ae1bcc0ad82179f4,6382,Регулируемая ступенька,Регулируемая ступенька (да/нет)
6788ba25ae1bcc0ad82179f5,6339,Состав комплекта,Состав комплекта
6788ba25ae1bcc0ad82179f6,6393,Витой,Витой
6788ba25ae1bcc0ad82179f7,6383,"Размер отверстия, см","Размер отверстия А х В, см"
6788ba25ae1bcc0ad82179f8,6399,"Длина ручек, см","Длина ручек, см"
6788ba25ae1bcc0ad82179f9,6395,Тип,Тип оборудования
6788ba25ae1bcc0ad82179fa,6427,Материал носика,Материал носика
6788ba25ae1bcc0ad82179fb,6428,Мягкий кончик,Мягкий кончик (да/нет)
6788ba25ae1bcc0ad82179fc,256,Количество рядов,Количество рядов для визитниц
6788ba25ae1bcc0ad82179fd,6500,Разъёмная,Разъёмная (да/нет)
6788ba25ae1bcc0ad82179fe,6444,Вид,Вид комплектующих для палаток
6788ba25ae1bcc0ad82179ff,6452,Наклейка двухсторонняя,Наклейка двухсторонняя (Да/Нет)
6788ba25ae1bcc0ad8217a00,8811,"Диагональ дисплея, дюйм","Диагональ дисплея, дюйм"
6788ba25ae1bcc0ad8217a01,6454,Вид,Вид абразивных брусков
6788ba25ae1bcc0ad8217a02,6466,Линолеум находится на основном складе,Линолеум находится на основном складе. св-во для ПФС
6788ba25ae1bcc0ad8217a03,6494,Особенности декора,Особенности декора для искусственной ёлки
6788ba25ae1bcc0ad8217a04,6467,Светозвуковая панель,Светозвуковая панель (да/нет)
6788ba25ae1bcc0ad8217a05,6498,Вид полки,Вид полки
6788ba25ae1bcc0ad8217a06,6470,"Диаметр стойки, см","Диаметр стойки, см"
6788ba25ae1bcc0ad8217a07,8202,Особенности,Особенности копилки
6788ba25ae1bcc0ad8217a08,6471,С юбкой,С юбкой для купальников (да/нет)
6788ba25ae1bcc0ad8217a09,6566,Соответствие стандарту (ФГОС),Соответствие стандарту (ФГОС)
6788ba25ae1bcc0ad8217a0a,6472,Рукав-крылышко,Рукав-крылышко (да/нет)
6788ba25ae1bcc0ad8217a0b,4693,Вид,"Вид товара (садки, подсачеки, малявочницы)"
6788ba25ae1bcc0ad8217a0c,6478,Тип,Тип тюбинга
6788ba25ae1bcc0ad8217a0d,8383,Вид,Вид миски
6788ba25ae1bcc0ad8217a0e,6483,"Ширина прищепки, см","Ширина прищепки, см"
6788ba25ae1bcc0ad8217a0f,6584,Особенности,Особенности заварочного чайника
6788ba25ae1bcc0ad8217a10,6487,"Длина баллона, см","Длина баллона, см"
6788ba25ae1bcc0ad8217a11,6588,Наполнение,Наполнение для тумб
6788ba25ae1bcc0ad8217a12,6586,"Время работы, мин","Время работы, мин"
6788ba25ae1bcc0ad8217a13,3904,РосЗакуп,РосЗакуп (да/нет) служебное
6788ba25ae1bcc0ad8217a14,6181,Товар доступен только юр. лицам,Товар доступен только юр. лицам
